Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Order Amount,Quantity Shipped,Payment Status,Time to Delivery
TX00262,2024-05-20 13:58:29.741683,9373,S7,C10,Chicago,16.597444960214318,2414,54,Overdue,4
TX00263,2024-05-19 13:58:29.741683,9671,S5,C6,NY,6.196686671648523,2021,183,Overdue,4
TX00264,2024-05-18 13:58:29.741683,9607,S8,C5,SF,5.255758190962679,1324,167,Overdue,9
TX00265,2024-05-17 13:58:29.741683,9471,S10,C8,NY,7.211281600328894,2283,149,Overdue,4
TX00266,2024-05-16 13:58:29.741683,9232,S10,C8,Chicago,9.594421869478154,2754,64,Paid,7
TX00267,2024-05-15 13:58:29.741683,9691,S4,C5,SF,11.970510228461857,2224,88,Paid,6
TX00268,2024-05-14 13:58:29.741683,9112,S2,C7,NY,5.981049270741757,1548,137,Paid,4
TX00269,2024-05-13 13:58:29.741683,9829,S3,C1,SF,12.484733503263854,1117,198,Paid,8
TX00270,2024-05-12 13:58:29.741683,9496,S8,C4,NY,8.720921915669006,1513,62,Paid,9
TX00271,2024-05-11 13:58:29.741683,9441,S7,C2,NY,9.115572426464334,1688,78,Overdue,5
TX00272,2024-05-10 13:58:29.741683,9563,S2,C10,Chicago,17.328533774717947,1978,147,Paid,8
TX00273,2024-05-09 13:58:29.741683,9267,S6,C3,SF,19.803853640785075,2254,54,Overdue,4
TX00274,2024-05-08 13:58:29.741683,9509,S9,C1,NY,11.957960438924264,2808,70,Paid,9
TX00275,2024-05-07 13:58:29.741683,9806,S4,C2,SF,9.826560427317446,2040,186,Paid,7
TX00276,2024-05-06 13:58:29.741683,9385,S9,C1,SF,18.97172264239353,2519,116,Paid,8
TX00277,2024-05-05 13:58:29.741683,9386,S2,C8,LA,12.506726696994749,2959,162,Paid,1
TX00278,2024-05-04 13:58:29.741683,9112,S2,C4,Chicago,15.95530356771082,1306,99,Paid,6
TX00279,2024-05-03 13:58:29.741683,9612,S9,C3,SF,11.206100464398256,1369,66,Overdue,1
TX00280,2024-05-02 13:58:29.741683,9624,S7,C1,SF,8.038228664872392,2495,102,Paid,7
TX00281,2024-05-01 13:58:29.741683,9951,S7,C2,SF,14.823276688514383,2484,171,Paid,4
TX00282,2024-04-30 13:58:29.741683,9080,S1,C3,Chicago,14.972639743050795,1027,124,Paid,7
TX00283,2024-04-29 13:58:29.741683,9698,S6,C3,Chicago,11.90275775118426,1889,50,Paid,1
TX00284,2024-04-28 13:58:29.741683,9112,S7,C6,SF,9.049244526212544,2581,192,Overdue,3
TX00285,2024-04-27 13:58:29.741683,9001,S6,C10,Chicago,17.477202380941232,1881,51,Overdue,3
TX00286,2024-04-26 13:58:29.741683,9641,S6,C8,LA,9.12977186578366,2388,61,Overdue,9
TX00287,2024-04-25 13:58:29.741683,9219,S2,C6,Chicago,14.885359794001882,1638,91,Paid,6
TX00288,2024-04-24 13:58:29.741683,9565,S6,C2,LA,10.759784358390451,1617,51,Overdue,7
TX00289,2024-04-23 13:58:29.741683,9854,S4,C2,LA,12.08721016906594,2485,66,Overdue,8
TX00290,2024-04-22 13:58:29.741683,9996,S9,C7,LA,8.171039922507081,1214,90,Paid,5
TX00291,2024-04-21 13:58:29.741683,9735,S1,C1,NY,14.74219918219048,2622,133,Paid,4
TX00292,2024-04-20 13:58:29.741683,9224,S8,C1,Chicago,8.387387504287773,2993,157,Overdue,3
TX00293,2024-04-19 13:58:29.741683,9384,S5,C7,SF,12.285710699114205,1869,114,Paid,6
TX00294,2024-04-18 13:58:29.741683,9402,S1,C9,LA,9.9268908971961,2584,169,Overdue,7
TX00295,2024-04-17 13:58:29.741683,9637,S4,C5,SF,19.454085991769325,2424,64,Paid,2
TX00296,2024-04-16 13:58:29.741683,9129,S1,C1,LA,19.73331643840321,1538,158,Paid,2
TX00297,2024-04-15 13:58:29.741683,9052,S6,C5,SF,16.302369610070656,2725,147,Paid,2
TX00298,2024-04-14 13:58:29.741683,9683,S2,C1,NY,19.758762422821583,2290,114,Overdue,8
TX00299,2024-04-13 13:58:29.741683,9729,S5,C10,LA,6.703259642116072,2659,58,Paid,1
TX00300,2024-04-12 13:58:29.741683,9671,S7,C9,NY,19.88486981020174,2516,138,Paid,3
TX00301,2024-04-11 13:58:29.741683,9709,S2,C4,NY,6.553338745562662,1171,173,Overdue,7
TX00302,2024-04-10 13:58:29.741683,9415,S6,C9,Chicago,11.231776605186312,2899,127,Paid,1
TX00303,2024-04-09 13:58:29.741683,9246,S6,C2,SF,8.584213552316804,2754,196,Paid,2
TX00304,2024-04-08 13:58:29.741683,9835,S5,C7,LA,19.30768945107787,1803,154,Overdue,5
TX00305,2024-04-07 13:58:29.741683,9438,S5,C2,NY,14.536849021987122,2400,80,Paid,4
TX00306,2024-04-06 13:58:29.741683,9202,S3,C4,SF,13.956913007351629,1655,149,Paid,3
TX00307,2024-04-05 13:58:29.741683,9183,S10,C6,Chicago,19.9615775733099,1315,57,Paid,8
TX00308,2024-04-04 13:58:29.741683,9122,S10,C2,SF,14.186391558361308,1470,161,Overdue,9
TX00309,2024-04-03 13:58:29.741683,9400,S2,C2,SF,14.692398214040509,2632,81,Paid,2
TX00310,2024-04-02 13:58:29.741683,9766,S7,C2,Chicago,5.671614489451385,2971,96,Overdue,6
TX00311,2024-04-01 13:58:29.741683,9293,S1,C3,Chicago,17.88575903050306,2045,57,Overdue,9
TX00312,2024-03-31 13:58:29.741683,9279,S6,C5,Chicago,19.55134147613186,1205,53,Overdue,7
TX00313,2024-03-30 13:58:29.741683,9836,S6,C9,NY,19.404667257855294,2100,85,Overdue,6
TX00314,2024-03-29 13:58:29.741683,9883,S3,C6,SF,8.316584143071033,2237,75,Overdue,9
TX00315,2024-03-28 13:58:29.741683,9609,S2,C9,Chicago,8.388730159552386,2478,82,Paid,7
TX00316,2024-03-27 13:58:29.741683,9197,S2,C10,SF,10.490706878197672,1376,186,Overdue,2
TX00317,2024-03-26 13:58:29.741683,9981,S9,C5,SF,9.653151063763504,2573,96,Overdue,7
TX00318,2024-03-25 13:58:29.741683,9906,S5,C6,NY,9.584219710962431,2600,194,Paid,6
TX00319,2024-03-24 13:58:29.741683,9510,S7,C10,SF,14.07825075702637,1690,64,Paid,3
TX00320,2024-03-23 13:58:29.741683,9751,S5,C8,NY,17.084120102554245,2504,103,Overdue,1
TX00321,2024-03-22 13:58:29.741683,9143,S7,C3,Chicago,19.051522410119,1853,190,Overdue,1
TX00322,2024-03-21 13:58:29.741683,9608,S4,C2,Chicago,6.017907178659986,1382,93,Overdue,9
TX00323,2024-03-20 13:58:29.741683,9200,S8,C3,SF,9.169677145761726,1150,52,Overdue,9
TX00324,2024-03-19 13:58:29.741683,9123,S10,C9,NY,8.825206601644325,2406,105,Overdue,5
TX00325,2024-03-18 13:58:29.741683,9186,S10,C6,NY,10.361594953607558,2806,103,Paid,2
TX00326,2024-03-17 13:58:29.741683,9325,S7,C10,LA,11.365013946718566,1363,189,Overdue,3
TX00327,2024-03-16 13:58:29.741683,9463,S10,C4,LA,10.837572075545324,1334,142,Paid,6
TX00328,2024-03-15 13:58:29.741683,9348,S5,C10,Chicago,19.282208140718,1286,177,Overdue,8
TX00329,2024-03-14 13:58:29.741683,9770,S6,C3,Chicago,11.556935841265789,1923,114,Paid,9
TX00330,2024-03-13 13:58:29.741683,9659,S5,C2,LA,13.27388856627287,1322,145,Overdue,6
TX00331,2024-03-12 13:58:29.741683,9763,S7,C4,NY,16.229499207288598,1425,86,Paid,5
TX00332,2024-03-11 13:58:29.741683,9954,S2,C9,SF,15.876271954797822,1664,197,Paid,1
TX00333,2024-03-10 13:58:29.741683,9931,S5,C4,SF,13.744468500418533,1800,86,Overdue,7
TX00334,2024-03-09 13:58:29.741683,9402,S10,C5,NY,17.912480352487847,2632,74,Overdue,5
TX00335,2024-03-08 13:58:29.741683,9345,S3,C8,Chicago,14.362719634112416,1406,99,Overdue,1
TX00336,2024-03-07 13:58:29.741683,9962,S9,C2,SF,18.12138271082899,1347,158,Paid,5
TX00337,2024-03-06 13:58:29.741683,9510,S6,C3,NY,9.541486258737557,1820,98,Overdue,4
TX00338,2024-03-05 13:58:29.741683,9146,S10,C6,SF,6.980355153700034,1143,57,Paid,4
TX00339,2024-03-04 13:58:29.741683,9147,S3,C7,NY,17.29280684823904,1420,143,Paid,8
TX00340,2024-03-03 13:58:29.741683,9863,S7,C4,LA,10.73776861962364,2412,170,Paid,2
TX00341,2024-03-02 13:58:29.741683,9710,S4,C1,LA,14.766268574618604,1234,140,Paid,9
TX00342,2024-03-01 13:58:29.741683,9819,S3,C7,SF,16.0596679470439,1650,163,Overdue,3
TX00343,2024-02-29 13:58:29.741683,9488,S8,C9,SF,9.900657131408735,1779,62,Overdue,6
TX00344,2024-02-28 13:58:29.741683,9928,S4,C1,SF,12.577450828550583,1276,70,Paid,2
TX00345,2024-02-27 13:58:29.741683,9935,S1,C1,SF,18.42389772709256,1401,122,Overdue,9
TX00346,2024-02-26 13:58:29.741683,9639,S6,C1,LA,18.19689852857708,1653,82,Overdue,1
TX00347,2024-02-25 13:58:29.741683,9550,S10,C10,LA,16.24035616269147,2312,50,Paid,8
TX00348,2024-02-24 13:58:29.741683,9337,S1,C7,NY,16.441092979152536,1660,121,Paid,3
TX00349,2024-02-23 13:58:29.741683,9871,S5,C9,SF,18.46526673621998,2433,52,Paid,6
TX00350,2024-02-22 13:58:29.741683,9640,S7,C3,LA,16.04498580934874,2496,191,Overdue,3
TX00351,2024-02-21 13:58:29.741683,9778,S6,C8,Chicago,10.093780389552432,1487,191,Paid,6
TX00352,2024-02-20 13:58:29.741683,9987,S2,C9,NY,6.811740194600279,2944,171,Paid,1
TX00353,2024-02-19 13:58:29.741683,9952,S4,C3,NY,11.32826149962106,2058,82,Paid,7
TX00354,2024-02-18 13:58:29.741683,9472,S2,C3,NY,6.310151237805145,2086,53,Overdue,6
TX00355,2024-02-17 13:58:29.741683,9945,S1,C1,Chicago,6.736561654861826,2137,87,Overdue,7
TX00356,2024-02-16 13:58:29.741683,9150,S3,C2,Chicago,19.252581392548542,1372,96,Paid,5
TX00357,2024-02-15 13:58:29.741683,9414,S3,C7,Chicago,15.138304409037346,1886,190,Overdue,8
TX00358,2024-02-14 13:58:29.741683,9989,S7,C3,LA,17.774130507054487,2148,168,Paid,9
TX00359,2024-02-13 13:58:29.741683,9297,S1,C7,Chicago,14.64348789910236,2171,166,Overdue,9
TX00360,2024-02-12 13:58:29.741683,9610,S9,C5,NY,11.278100426001068,1318,74,Overdue,6
TX00361,2024-02-11 13:58:29.741683,9262,S6,C10,SF,5.377381736923741,2729,151,Paid,8
TX00362,2024-02-10 13:58:29.741683,9763,S4,C8,NY,19.33755555462556,1616,92,Paid,7
TX00363,2024-02-09 13:58:29.741683,9143,S3,C5,NY,6.063987080788719,1117,84,Paid,5
TX00364,2024-02-08 13:58:29.741683,9345,S3,C3,LA,14.152445990297489,1766,142,Paid,7
TX00365,2024-02-07 13:58:29.741683,9623,S2,C9,NY,6.533048175957731,2534,99,Overdue,1
TX00366,2024-02-06 13:58:29.741683,9571,S2,C7,LA,9.262215178843526,1242,127,Paid,5
TX00367,2024-02-05 13:58:29.741683,9880,S10,C5,LA,7.787261859481921,1907,83,Overdue,4
TX00368,2024-02-04 13:58:29.741683,9001,S5,C7,SF,13.305753727383152,1543,141,Paid,5
TX00369,2024-02-03 13:58:29.741683,9896,S9,C10,NY,18.306130176831505,1618,143,Paid,7
TX00370,2024-02-02 13:58:29.741683,9303,S2,C9,SF,14.534334616965742,1096,115,Paid,5
TX00371,2024-02-01 13:58:29.741683,9253,S2,C5,SF,14.962820292593907,1303,134,Paid,2
TX00372,2024-01-31 13:58:29.741683,9651,S6,C7,NY,18.63397244319954,1990,83,Overdue,5
TX00373,2024-01-30 13:58:29.741683,9452,S10,C9,NY,16.24137841956658,2277,125,Overdue,2
TX00374,2024-01-29 13:58:29.741683,9036,S2,C1,Chicago,17.989337545760492,2399,176,Paid,2
TX00375,2024-01-28 13:58:29.741683,9159,S4,C4,Chicago,11.24588137789798,2210,174,Paid,8
TX00376,2024-01-27 13:58:29.741683,9008,S6,C1,LA,17.9803450665818,2299,144,Overdue,2
TX00377,2024-01-26 13:58:29.741683,9232,S5,C8,NY,14.687920828487668,1616,161,Paid,2
TX00378,2024-01-25 13:58:29.741683,9098,S1,C3,LA,7.034116741120071,1868,128,Paid,1
TX00379,2024-01-24 13:58:29.741683,9658,S6,C2,SF,5.580687625505991,1804,59,Paid,3
TX00380,2024-01-23 13:58:29.741683,9815,S1,C4,SF,8.660516205286765,2575,85,Overdue,7
TX00381,2024-01-22 13:58:29.741683,9207,S3,C3,Chicago,10.675244732400367,1118,186,Overdue,1
TX00382,2024-01-21 13:58:29.741683,9130,S10,C5,LA,17.56351799121285,1956,135,Overdue,1
TX00383,2024-01-20 13:58:29.741683,9403,S5,C8,NY,16.118668355379448,2591,102,Overdue,7
TX00384,2024-01-19 13:58:29.741683,9151,S10,C10,NY,19.330635917103763,2805,110,Paid,3
TX00385,2024-01-18 13:58:29.741683,9053,S5,C8,Chicago,13.38762198119759,2187,101,Overdue,6
TX00386,2024-01-17 13:58:29.741683,9119,S10,C7,Chicago,16.21612477411992,1203,145,Paid,7
TX00387,2024-01-16 13:58:29.741683,9672,S6,C8,LA,9.12925077863937,2369,124,Paid,1
TX00388,2024-01-15 13:58:29.741683,9919,S10,C5,Chicago,15.193668393429608,1033,180,Overdue,4
TX00389,2024-01-14 13:58:29.741683,9627,S8,C10,Chicago,15.592268038044292,1517,190,Overdue,3
TX00390,2024-01-13 13:58:29.741683,9586,S5,C10,Chicago,17.72622992629342,1557,157,Overdue,9
TX00391,2024-01-12 13:58:29.741683,9624,S1,C6,SF,13.046052663126256,2740,190,Overdue,8
TX00392,2024-01-11 13:58:29.741683,9967,S5,C8,LA,14.735077213927656,2654,169,Overdue,7
TX00393,2024-01-10 13:58:29.741683,9419,S3,C1,NY,8.045732151573482,1405,170,Overdue,9
TX00394,2024-01-09 13:58:29.741683,9421,S4,C6,NY,16.05138635189677,1354,110,Paid,9
TX00395,2024-01-08 13:58:29.741683,9103,S8,C6,LA,17.57617583960203,2106,73,Paid,1
TX00396,2024-01-07 13:58:29.741683,9851,S7,C5,Chicago,13.906066192796246,2174,197,Paid,7
TX00397,2024-01-06 13:58:29.741683,9253,S5,C4,Chicago,6.735116935612973,1113,123,Paid,7
TX00398,2024-01-05 13:58:29.741683,9226,S2,C1,NY,9.692860344679143,2599,146,Overdue,9
TX00399,2024-01-04 13:58:29.741683,9111,S6,C10,SF,12.13271976516935,1607,84,Overdue,6
TX00400,2024-01-03 13:58:29.741683,9509,S6,C8,LA,15.157435871042512,2195,127,Paid,6
TX00401,2024-01-02 13:58:29.741683,9472,S10,C6,Chicago,9.804906617978382,1010,129,Overdue,3
TX00402,2024-01-01 13:58:29.741683,9098,S10,C3,SF,17.604365770086712,2603,79,Overdue,1
TX00403,2023-12-31 13:58:29.741683,9152,S6,C3,SF,10.576846870481054,1316,132,Overdue,6
TX00404,2023-12-30 13:58:29.741683,9860,S9,C6,Chicago,5.642545219204412,1587,90,Paid,1
TX00405,2023-12-29 13:58:29.741683,9913,S8,C7,LA,16.909916250047527,2591,151,Overdue,5
TX00406,2023-12-28 13:58:29.741683,9895,S8,C8,LA,14.663347542665615,1690,57,Overdue,3
TX00407,2023-12-27 13:58:29.741683,9877,S1,C5,NY,17.029347420960463,1062,133,Overdue,9
TX00408,2023-12-26 13:58:29.741683,9337,S5,C10,NY,10.233347199003402,2254,180,Overdue,1
TX00409,2023-12-25 13:58:29.741683,9705,S7,C6,LA,5.264452882289687,2821,114,Paid,3
TX00410,2023-12-24 13:58:29.741683,9821,S6,C1,Chicago,6.106293854867419,1009,134,Paid,3
TX00411,2023-12-23 13:58:29.741683,9162,S5,C6,LA,6.677011710512408,1498,170,Overdue,1
TX00412,2023-12-22 13:58:29.741683,9719,S8,C9,NY,17.077213672335525,1983,163,Paid,1
TX00413,2023-12-21 13:58:29.741683,9956,S3,C10,NY,9.52152131540236,1918,179,Paid,9
TX00414,2023-12-20 13:58:29.741683,9680,S6,C4,NY,19.96847764133694,2536,193,Overdue,1
TX00415,2023-12-19 13:58:29.741683,9995,S5,C10,LA,16.37582594745328,2583,186,Overdue,3
TX00416,2023-12-18 13:58:29.741683,9160,S8,C1,LA,14.017324296353475,2923,145,Paid,3
TX00417,2023-12-17 13:58:29.741683,9579,S4,C9,Chicago,19.75429117994637,2910,160,Overdue,8
TX00418,2023-12-16 13:58:29.741683,9800,S8,C4,NY,9.744637824747768,1155,88,Overdue,5
TX00419,2023-12-15 13:58:29.741683,9397,S10,C2,SF,7.484233536817567,1171,168,Overdue,4
TX00420,2023-12-14 13:58:29.741683,9276,S2,C1,SF,16.059094544769728,1236,143,Paid,7
TX00421,2023-12-13 13:58:29.741683,9815,S9,C3,Chicago,9.171250681844624,2140,187,Overdue,7
TX00422,2023-12-12 13:58:29.741683,9915,S9,C7,Chicago,19.41555392100136,2858,112,Paid,3
TX00423,2023-12-11 13:58:29.741683,9503,S10,C10,NY,19.821039683752563,1239,144,Overdue,3
TX00424,2023-12-10 13:58:29.741683,9895,S10,C2,LA,18.896065925380302,1385,157,Overdue,4
TX00425,2023-12-09 13:58:29.741683,9391,S6,C9,LA,19.17142644364317,2640,75,Paid,2
TX00426,2023-12-08 13:58:29.741683,9134,S4,C2,SF,14.2348222612454,1569,179,Paid,2
TX00427,2023-12-07 13:58:29.741683,9194,S4,C5,NY,15.381779743529448,2797,78,Overdue,7
TX00428,2023-12-06 13:58:29.741683,9400,S6,C8,SF,6.413692366590416,1169,157,Overdue,3
TX00429,2023-12-05 13:58:29.741683,9639,S5,C10,SF,16.445752395930334,2808,70,Paid,5
TX00430,2023-12-04 13:58:29.741683,9032,S6,C8,NY,8.030950446153415,1420,76,Paid,2
TX00431,2023-12-03 13:58:29.741683,9687,S7,C3,Chicago,17.60489089556574,2963,83,Overdue,1
TX00432,2023-12-02 13:58:29.741683,9459,S7,C2,SF,19.42297730916502,2046,72,Paid,9
TX00433,2023-12-01 13:58:29.741683,9954,S9,C9,Chicago,8.1856644374821,1295,127,Paid,4
TX00434,2023-11-30 13:58:29.741683,9882,S8,C3,LA,6.17046676408432,2236,118,Paid,9
TX00435,2023-11-29 13:58:29.741683,9469,S6,C8,SF,12.258352089018349,2707,166,Overdue,5
TX00436,2023-11-28 13:58:29.741683,9374,S6,C2,NY,16.873240579224635,2182,122,Paid,5
TX00437,2023-11-27 13:58:29.741683,9021,S5,C3,Chicago,16.559602549152842,2611,94,Overdue,3
TX00438,2023-11-26 13:58:29.742683,9749,S1,C1,LA,15.452277584848764,1220,112,Overdue,5
TX00439,2023-11-25 13:58:29.742683,9669,S9,C6,LA,17.310439853521117,1233,57,Paid,6
TX00440,2023-11-24 13:58:29.742683,9037,S9,C7,SF,7.62482528892729,2915,184,Paid,2
TX00441,2023-11-23 13:58:29.742683,9229,S9,C4,LA,14.77906636828919,1908,79,Overdue,5
TX00442,2023-11-22 13:58:29.742683,9364,S8,C1,NY,14.085189738464749,1473,61,Paid,7
TX00443,2023-11-21 13:58:29.742683,9562,S10,C3,SF,7.301475856395397,1480,69,Overdue,8
TX00444,2023-11-20 13:58:29.742683,9437,S3,C9,LA,11.216406059578215,2403,169,Overdue,4
TX00445,2023-11-19 13:58:29.742683,9775,S1,C5,NY,17.78794578964321,2121,61,Paid,6
TX00446,2023-11-18 13:58:29.742683,9282,S8,C6,Chicago,19.5770270607224,2811,133,Paid,3
TX00447,2023-11-17 13:58:29.742683,9026,S7,C4,Chicago,14.981452663660276,2710,71,Overdue,5
TX00448,2023-11-16 13:58:29.742683,9225,S5,C1,SF,18.829115629793662,1777,94,Overdue,6
TX00449,2023-11-15 13:58:29.742683,9276,S10,C5,NY,6.98073845875126,1192,75,Overdue,3
TX00450,2023-11-14 13:58:29.742683,9797,S7,C5,LA,19.625907884644207,1819,158,Paid,9
TX00451,2023-11-13 13:58:29.742683,9608,S10,C5,SF,5.502597487710702,1318,160,Paid,1
TX00452,2023-11-12 13:58:29.742683,9283,S4,C6,SF,12.90888910206652,2692,156,Paid,3
TX00453,2023-11-11 13:58:29.742683,9878,S9,C2,LA,9.365124942062288,1437,77,Overdue,8
TX00454,2023-11-10 13:58:29.742683,9959,S10,C1,NY,17.20863660177214,1637,122,Overdue,4
TX00455,2023-11-09 13:58:29.742683,9480,S2,C2,LA,8.26315448146266,1085,51,Overdue,5
TX00456,2023-11-08 13:58:29.742683,9452,S9,C10,Chicago,5.172950550997082,1561,155,Paid,4
TX00457,2023-11-07 13:58:29.742683,9828,S9,C6,SF,11.219141888542897,2600,77,Overdue,2
TX00458,2023-11-06 13:58:29.742683,9815,S5,C5,Chicago,5.961619964996673,2067,126,Overdue,7
TX00459,2023-11-05 13:58:29.742683,9658,S1,C5,SF,9.351388537816236,2287,191,Overdue,2
TX00460,2023-11-04 13:58:29.742683,9515,S7,C6,LA,14.656215375000471,1248,156,Paid,7
TX00461,2023-11-03 13:58:29.742683,9546,S10,C10,NY,9.42054764924849,1776,174,Paid,7
TX00462,2023-11-02 13:58:29.742683,9191,S10,C7,LA,8.68689840981849,1022,127,Overdue,6
TX00463,2023-11-01 13:58:29.742683,9048,S4,C9,Chicago,7.332434946055093,1763,116,Paid,9
TX00464,2023-10-31 13:58:29.742683,9511,S9,C7,NY,7.027584111267776,1211,197,Overdue,2
TX00465,2023-10-30 13:58:29.742683,9016,S6,C2,NY,12.88786059772129,1929,84,Paid,8
TX00466,2023-10-29 13:58:29.742683,9171,S3,C6,SF,15.222605344152072,2551,69,Overdue,8
TX00467,2023-10-28 13:58:29.742683,9219,S6,C9,NY,11.790998086034534,2270,162,Paid,5
TX00468,2023-10-27 13:58:29.742683,9157,S10,C7,SF,6.854046485717758,2532,105,Overdue,6
TX00469,2023-10-26 13:58:29.742683,9476,S6,C2,NY,14.716344492822891,2261,157,Overdue,9
TX00470,2023-10-25 13:58:29.742683,9045,S5,C3,NY,13.356828474824573,1701,52,Overdue,2
TX00471,2023-10-24 13:58:29.742683,9372,S2,C8,SF,10.719131828981704,2023,117,Overdue,7
TX00472,2023-10-23 13:58:29.742683,9517,S10,C9,NY,9.950703156890205,1726,188,Overdue,5
TX00473,2023-10-22 13:58:29.742683,9098,S10,C4,LA,7.74729336725213,1576,111,Paid,8
TX00474,2023-10-21 13:58:29.742683,9891,S2,C9,NY,7.194491882471853,2997,154,Overdue,9
TX00475,2023-10-20 13:58:29.742683,9744,S7,C2,Chicago,10.081575417030493,2715,110,Paid,4
TX00476,2023-10-19 13:58:29.742683,9036,S2,C5,SF,5.624466861551829,1624,170,Overdue,7
TX00477,2023-10-18 13:58:29.742683,9279,S6,C2,SF,11.54941119201961,2686,78,Overdue,1
TX00478,2023-10-17 13:58:29.742683,9348,S5,C1,LA,14.02360893927404,2061,133,Paid,1
TX00479,2023-10-16 13:58:29.742683,9496,S4,C5,Chicago,19.12481412939336,1889,137,Overdue,2
TX00480,2023-10-15 13:58:29.742683,9301,S7,C2,NY,14.387422149166056,2959,136,Overdue,4
TX00481,2023-10-14 13:58:29.742683,9180,S8,C7,LA,14.361140702838496,1369,71,Overdue,9
TX00482,2023-10-13 13:58:29.742683,9606,S4,C8,NY,10.616222084054083,1775,90,Overdue,7
TX00483,2023-10-12 13:58:29.742683,9098,S1,C2,LA,6.999757344215763,2823,159,Paid,7
TX00484,2023-10-11 13:58:29.742683,9699,S1,C7,SF,11.704064798837631,2575,112,Overdue,6
TX00485,2023-10-10 13:58:29.742683,9992,S1,C4,Chicago,13.980144786012708,2729,174,Overdue,4
TX00486,2023-10-09 13:58:29.742683,9115,S1,C1,SF,15.86050394983706,1431,161,Paid,9
TX00487,2023-10-08 13:58:29.742683,9190,S5,C3,LA,17.391301608431462,2292,154,Paid,6
TX00488,2023-10-07 13:58:29.742683,9252,S4,C1,NY,8.838921381021823,1122,184,Paid,1
TX00489,2023-10-06 13:58:29.742683,9980,S9,C5,Chicago,8.618301128418313,2050,157,Overdue,6
TX00490,2023-10-05 13:58:29.742683,9927,S3,C8,NY,13.479497946567772,2709,150,Paid,3
TX00491,2023-10-04 13:58:29.742683,9982,S7,C1,SF,13.49022774701644,1582,78,Overdue,1
TX00492,2023-10-03 13:58:29.742683,9160,S8,C9,NY,8.269216950541615,1002,116,Overdue,1
TX00493,2023-10-02 13:58:29.742683,9255,S6,C3,LA,13.812129655269096,1852,152,Paid,2
TX00494,2023-10-01 13:58:29.742683,9322,S10,C5,Chicago,10.188182749615924,2340,129,Overdue,6
TX00495,2023-09-30 13:58:29.742683,9127,S1,C9,Chicago,14.589723783179494,2095,199,Paid,9
TX00496,2023-09-29 13:58:29.742683,9017,S8,C5,Chicago,9.365670705083025,2984,134,Overdue,2
TX00497,2023-09-28 13:58:29.742683,9792,S10,C9,LA,13.884376881073647,1144,135,Overdue,5
TX00498,2023-09-27 13:58:29.742683,9734,S3,C10,NY,16.524650618553846,2433,186,Paid,8
TX00499,2023-09-26 13:58:29.742683,9565,S8,C8,Chicago,19.70238163552907,2308,136,Overdue,1
TX00500,2023-09-25 13:58:29.742683,9569,S4,C7,SF,18.66602084707636,1071,177,Overdue,4
TX00501,2023-09-24 13:58:29.742683,9322,S8,C1,SF,12.553081209911785,2957,163,Overdue,1
TX00502,2023-09-23 13:58:29.742683,9871,S1,C4,SF,12.32523624976427,2202,85,Paid,6
TX00503,2023-09-22 13:58:29.742683,9685,S3,C9,SF,11.565500089036233,2066,54,Overdue,9
TX00504,2023-09-21 13:58:29.742683,9791,S6,C10,SF,5.416258969829577,2223,53,Paid,8
TX00505,2023-09-20 13:58:29.742683,9625,S9,C8,LA,7.489317462293926,1775,73,Paid,6
TX00506,2023-09-19 13:58:29.742683,9287,S2,C4,NY,5.887836324560837,1408,156,Paid,3
TX00507,2023-09-18 13:58:29.742683,9942,S1,C1,LA,15.445326271629812,2257,63,Overdue,2
TX00508,2023-09-17 13:58:29.742683,9853,S10,C10,SF,11.198519753272482,1361,61,Overdue,8
TX00509,2023-09-16 13:58:29.742683,9662,S3,C4,SF,5.956548170981144,2525,131,Paid,2
TX00510,2023-09-15 13:58:29.742683,9961,S4,C3,Chicago,15.35862616480805,2147,93,Paid,2
TX00511,2023-09-14 13:58:29.742683,9638,S5,C6,Chicago,14.666537942419158,1310,186,Overdue,9
TX00512,2023-09-13 13:58:29.742683,9154,S3,C5,NY,15.799442460357458,1172,115,Overdue,6
TX00513,2023-09-12 13:58:29.742683,9489,S10,C5,NY,13.997511766423536,1474,145,Paid,2
TX00514,2023-09-11 13:58:29.742683,9385,S2,C2,NY,7.423093399209261,2237,126,Paid,5
TX00515,2023-09-10 13:58:29.742683,9985,S2,C3,LA,5.920884466132533,1834,106,Paid,7
TX00516,2023-09-09 13:58:29.742683,9784,S7,C6,Chicago,17.257114553405557,1824,179,Overdue,5
TX00517,2023-09-08 13:58:29.742683,9103,S9,C2,NY,8.23713498448799,2584,174,Paid,4
TX00518,2023-09-07 13:58:29.742683,9928,S10,C4,Chicago,13.137938607112744,2268,161,Paid,5
TX00519,2023-09-06 13:58:29.742683,9392,S2,C2,Chicago,12.278255220982809,2077,151,Paid,9
TX00520,2023-09-05 13:58:29.742683,9810,S7,C9,Chicago,18.815788106547718,2966,132,Overdue,5
TX00521,2023-09-04 13:58:29.742683,9245,S7,C3,Chicago,13.286596412814475,2727,195,Overdue,1
TX00522,2023-09-03 13:58:29.742683,9175,S7,C10,Chicago,13.70025328080726,2125,157,Overdue,6
TX00523,2023-09-02 13:58:29.742683,9038,S3,C10,Chicago,9.79257550573719,2520,115,Paid,9
